NUMERO;NPER;SECC;SEGM;NOMBARRIO;Estrato;Sexo;Edad;E45_1;E45_2;E45_3;Fuma?;E190_1;E190_1_1;E190_2;E190_2_1;E190_3;E190_3_1;E191;E192;E197_1;E212_1;E215_1;E60 (Celular);F66 (Trabajo);F73;F74;F85 (Horas);G126_1 (Sueldo);G_ITND_1;G142;G_IT_1 (jubil);G_IT_2 (pensionistas);POBPCOAC (cond act eco);PT1 (TOTAL DE INGRESOS PERSONALES)
2018010850;2;24;213;Pque. Batlle, V. Dolores;4;1;52;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;20000;2;0;2;2;2;52513
2018021531;1;24;213;Pque. Batlle, V. Dolores;4;1;53;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;2;3;32;50000;2;0;2;2;2;125820
2018022144;1;24;213;Pque. Batlle, V. Dolores;4;2;55;2;1;2;3;0;0;0;0;0;0;0;4;1;1;0;1;1;2;2;30;39500;2;0;2;2;2;41738
2018023148;2;24;213;Pque. Batlle, V. Dolores;4;1;60;2;1;2;1;1;1;2;0;2;0;1;0;1;1;0;1;1;1;0;10;10000;2;0;2;2;2;22013
2018040398;1;24;213;Pque. Batlle, V. Dolores;4;2;63;2;2;1;3;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;35;0;1;75000;2;2;2;92112
2018009978;2;24;213;Pque. Batlle, V. Dolores;4;2;66;2;2;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;6;5000
2018025709;1;24;213;Pque. Batlle, V. Dolores;4;1;68;2;1;2;2;0;0;0;0;0;0;2;3;1;1;0;2;2;0;0;0;0;2;0;1;1;10;121636
2018037241;1;24;213;Pque. Batlle, V. Dolores;4;2;68;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;2;2;4;35000
2018015039;2;24;213;Pque. Batlle, V. Dolores;4;2;70;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;1;2;10;10300
2018034488;1;24;213;Pque. Batlle, V. Dolores;4;2;71;2;1;2;4;0;0;0;0;0;0;0;5;1;1;0;1;2;0;0;0;0;2;0;1;2;10;38000
2018024118;1;24;213;Pque. Batlle, V. Dolores;4;2;72;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;11500
2018055351;2;24;213;Pque. Batlle, V. Dolores;4;2;72;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;1;1;10;15300
2018004906;1;24;213;Pque. Batlle, V. Dolores;4;2;73;1;2;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;1;0;1;2000;2;1;2;13300
2018003653;1;24;213;Pque. Batlle, V. Dolores;4;2;74;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;2;0;0;0;0;2;0;1;1;10;60000
2018012984;1;24;213;Pque. Batlle, V. Dolores;4;2;74;2;1;2;4;0;0;0;0;0;0;0;5;1;1;0;1;1;6;0;15;0;2;0;2;2;2;0
2018015039;1;24;213;Pque. Batlle, V. Dolores;4;1;74;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;13000
2018004640;1;24;213;Pque. Batlle, V. Dolores;4;1;75;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;36000
2018023148;1;24;213;Pque. Batlle, V. Dolores;4;2;76;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;2;1;6;0;48;0;1;25000;2;2;2;27013
2018056860;1;24;213;Pque. Batlle, V. Dolores;4;2;78;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;13000
2018023392;1;24;213;Pque. Batlle, V. Dolores;4;2;84;2;1;2;3;0;0;0;0;0;0;0;5;2;0;0;2;2;0;0;0;0;2;0;2;1;9;43800
2018044500;1;24;213;Pque. Batlle, V. Dolores;4;2;86;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;11000
2018004640;2;24;213;Pque. Batlle, V. Dolores;4;2;92;2;1;2;4;0;0;0;0;0;0;0;0;1;1;0;2;2;0;0;0;0;2;0;1;1;10;31000
2018038662;4;24;214;Pque. Batlle, V. Dolores;5;1;15;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018022656;2;24;214;Pque. Batlle, V. Dolores;5;1;19;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;45;25000;2;0;2;2;2;36071
2018038662;3;24;214;Pque. Batlle, V. Dolores;5;2;21;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018012441;1;24;214;Pque. Batlle, V. Dolores;5;1;22;2;1;2;1;1;1;1;1;2;0;2;1;1;0;0;1;2;1;0;33;11000;2;0;2;2;2;32042
2018010433;1;24;214;Pque. Batlle, V. Dolores;5;1;25;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;40;42000;2;0;2;2;2;46368
2018012441;2;24;214;Pque. Batlle, V. Dolores;5;1;25;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;2;3;30;20000;2;0;2;2;2;32042
2018020680;3;24;214;Pque. Batlle, V. Dolores;5;2;28;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;6;0;35;0;1;30000;2;2;2;32024
2018036489;2;24;214;Pque. Batlle, V. Dolores;5;2;29;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;42000;2;0;2;2;2;50941
2018037658;3;24;214;Pque. Batlle, V. Dolores;5;2;29;2;1;2;1;1;1;2;0;2;0;1;0;1;0;0;1;1;6;0;40;0;2;0;2;2;2;20000
2018049494;3;24;214;Pque. Batlle, V. Dolores;5;2;31;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;1;6;0;45;0;1;63000;2;2;2;65042
2018004694;1;24;214;Pque. Batlle, V. Dolores;5;2;32;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;1;1;0;40;25000;2;0;2;2;2;35084
2018019026;3;24;214;Pque. Batlle, V. Dolores;5;1;35;2;1;2;4;0;0;0;0;0;0;0;0;1;2;0;1;1;6;0;20;0;1;7000;2;2;2;7000
2018055479;1;24;214;Pque. Batlle, V. Dolores;5;2;39;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;45;65000;2;0;2;2;2;74495
2018005425;1;24;214;Pque. Batlle, V. Dolores;5;1;42;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;40;36600;2;0;2;2;2;38624
2018022656;1;24;214;Pque. Batlle, V. Dolores;5;2;54;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;1;1;0;25;20000;2;0;2;2;2;29071
2018029292;2;24;214;Pque. Batlle, V. Dolores;5;1;57;1;2;2;1;1;2;2;0;2;0;2;0;1;0;0;1;1;6;0;60;0;1;9000;2;2;2;11042
2018037658;1;24;214;Pque. Batlle, V. Dolores;5;1;59;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;1;2;1;40;60000;2;0;2;2;2;63570
2018037658;2;24;214;Pque. Batlle, V. Dolores;5;2;59;2;1;2;3;0;0;0;0;0;0;0;0;1;0;1;1;2;0;0;0;0;2;0;1;2;10;49000
2018053463;1;24;214;Pque. Batlle, V. Dolores;5;2;59;2;1;2;1;1;1;2;0;2;0;1;1;1;0;0;1;1;2;3;24;46000;2;0;2;2;2;49023
2018038662;2;24;214;Pque. Batlle, V. Dolores;5;2;60;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;12;50000;2;0;2;2;2;97024
2018038662;1;24;214;Pque. Batlle, V. Dolores;5;1;61;2;1;2;1;1;2;2;0;2;0;2;5;1;0;0;1;2;1;0;30;200000;2;0;2;2;2;305774
2018049494;2;24;214;Pque. Batlle, V. Dolores;5;2;61;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;1;4;0;25;0;2;0;2;2;2;9042
2018019026;2;24;214;Pque. Batlle, V. Dolores;5;2;62;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;1;2;10;18000
2018044271;1;24;214;Pque. Batlle, V. Dolores;5;2;62;2;1;2;1;1;1;2;0;2;0;1;1;1;0;0;1;1;1;0;25;15000;2;0;2;2;2;22238
2018048190;1;24;214;Pque. Batlle, V. Dolores;5;2;63;2;1;2;1;1;1;2;0;2;0;3;1;1;1;0;1;2;0;0;0;0;2;0;2;2;6;18000
2018036489;1;24;214;Pque. Batlle, V. Dolores;5;2;65;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;2;0;0;0;0;2;0;1;2;10;47000
2018049494;1;24;214;Pque. Batlle, V. Dolores;5;1;66;2;2;1;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;30;92000;1;53000;2;2;2;235375
2018019026;1;24;214;Pque. Batlle, V. Dolores;5;1;67;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;2;2;0;0;0;0;2;0;1;2;10;11000
2018020680;2;24;214;Pque. Batlle, V. Dolores;5;2;70;2;1;2;4;0;0;0;0;0;0;0;0;1;1;0;2;2;0;0;0;0;2;0;2;2;6;0
2018020680;1;24;214;Pque. Batlle, V. Dolores;5;1;75;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;90000
2018034113;1;24;214;Pque. Batlle, V. Dolores;5;2;76;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;1;10;25000
2018037792;1;24;214;Pque. Batlle, V. Dolores;5;2;79;2;1;2;4;0;0;0;0;0;0;0;5;2;0;0;1;2;0;0;0;0;2;0;1;2;10;13000
2018049104;1;24;214;Pque. Batlle, V. Dolores;5;2;81;2;2;1;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;2;1;9;40000
2018052129;1;24;214;Pque. Batlle, V. Dolores;5;2;81;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;1;10;75400
2018029078;1;24;214;Pque. Batlle, V. Dolores;5;1;84;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;73000
2018029078;2;24;214;Pque. Batlle, V. Dolores;5;2;92;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;0;2;0;2;2;11;0
2018029292;1;24;214;Pque. Batlle, V. Dolores;5;2;93;1;2;2;3;0;0;0;0;0;0;0;5;1;1;0;1;1;7;0;16;0;2;0;1;2;2;12000
2018012849;2;24;215;Pque. Batlle, V. Dolores;3;2;11;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018023332;4;24;215;Pque. Batlle, V. Dolores;3;2;12;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018012057;4;24;215;Pque. Batlle, V. Dolores;3;1;14;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018012057;3;24;215;Pque. Batlle, V. Dolores;3;1;18;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018023332;3;24;215;Pque. Batlle, V. Dolores;3;2;18;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018023332;2;24;215;Pque. Batlle, V. Dolores;3;1;20;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018007231;1;24;215;Pque. Batlle, V. Dolores;3;1;25;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;48;30000;2;0;2;2;2;38037
2018002364;1;24;215;Pque. Batlle, V. Dolores;3;2;26;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;30;15000;2;0;2;2;2;17021
2018008217;2;24;215;Pque. Batlle, V. Dolores;3;1;27;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;32000;2;0;2;2;2;34070
2018011339;2;24;215;Pque. Batlle, V. Dolores;3;1;28;2;1;2;1;1;2;2;0;2;0;2;0;1;0;0;1;1;1;0;45;17000;2;0;2;2;2;19021
2018031662;2;24;215;Pque. Batlle, V. Dolores;3;2;28;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;35;20000;2;0;2;2;2;27054
2018050414;1;24;215;Pque. Batlle, V. Dolores;3;2;28;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;48;50000;2;0;2;2;2;64037
2018003267;2;24;215;Pque. Batlle, V. Dolores;3;2;29;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;50000;2;0;2;2;2;52071
2018011339;1;24;215;Pque. Batlle, V. Dolores;3;2;29;2;1;2;3;0;0;0;0;0;0;0;4;1;0;0;1;1;1;0;45;40000;2;0;2;2;2;42021
2018040465;2;24;215;Pque. Batlle, V. Dolores;3;1;30;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;30000;2;0;2;2;2;32070
2018040465;3;24;215;Pque. Batlle, V. Dolores;3;2;30;2;1;2;4;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;20;25000;2;0;2;2;2;27070
2018050414;2;24;215;Pque. Batlle, V. Dolores;3;1;30;2;1;2;1;1;1;1;1;2;0;1;0;1;0;0;1;1;1;0;40;13000;2;0;2;2;2;15037
2018002364;2;24;215;Pque. Batlle, V. Dolores;3;1;33;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;45;25000;1;28000;2;2;2;55021
2018031662;1;24;215;Pque. Batlle, V. Dolores;3;1;33;1;2;2;4;0;0;0;0;0;0;0;5;1;2;0;1;1;6;0;54;0;1;25000;2;2;2;25333
2018010061;2;24;215;Pque. Batlle, V. Dolores;3;2;34;2;1;2;1;1;1;2;0;2;0;1;0;1;0;1;1;1;2;3;20;28000;2;0;2;2;2;30054
2018010061;1;24;215;Pque. Batlle, V. Dolores;3;1;35;2;1;2;1;1;2;2;0;2;0;3;5;1;0;0;1;1;2;3;40;34000;2;0;2;2;2;36278
2018003267;1;24;215;Pque. Batlle, V. Dolores;3;1;36;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;40;32000;2;0;2;2;2;34071
2018030626;1;24;215;Pque. Batlle, V. Dolores;3;1;36;2;1;2;1;1;1;1;2;2;0;3;1;1;1;0;1;1;1;0;42;50000;2;0;2;2;2;52488
2018012849;1;24;215;Pque. Batlle, V. Dolores;3;2;39;2;1;2;1;1;2;1;2;2;0;2;5;1;0;0;1;1;2;4;40;52000;2;0;2;2;2;68142
2018013194;1;24;215;Pque. Batlle, V. Dolores;3;2;42;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;44;29000;2;0;2;2;2;33071
2018011240;2;24;215;Pque. Batlle, V. Dolores;3;2;47;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;4;0
2018019512;2;24;215;Pque. Batlle, V. Dolores;3;2;47;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;6;0
2018053162;1;24;215;Pque. Batlle, V. Dolores;3;1;47;2;1;2;3;0;0;0;0;0;0;0;5;1;2;0;1;1;4;0;55;0;1;60000;2;2;2;65000
2018053162;2;24;215;Pque. Batlle, V. Dolores;3;2;47;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;44;17000;2;0;2;2;2;25013
2018023332;1;24;215;Pque. Batlle, V. Dolores;3;2;48;2;1;2;1;1;1;1;1;2;0;1;5;1;0;1;1;1;1;0;40;50000;2;0;2;2;2;119434
2018012057;1;24;215;Pque. Batlle, V. Dolores;3;1;49;2;1;2;1;1;2;2;0;2;0;3;5;1;0;0;1;1;2;3;40;70000;2;0;2;2;2;72070
2018012057;2;24;215;Pque. Batlle, V. Dolores;3;2;50;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;40000;2;0;2;2;2;42070
2018019512;1;24;215;Pque. Batlle, V. Dolores;3;1;52;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;1;6;0;60;0;1;70000;2;2;2;72037
2018011240;1;24;215;Pque. Batlle, V. Dolores;3;1;54;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;40;60000;2;0;2;2;2;62071
2018022224;1;24;215;Pque. Batlle, V. Dolores;3;2;57;2;1;2;3;0;0;0;0;0;0;0;2;1;0;0;1;1;2;1;40;44325;1;30000;2;2;2;77070
2018037291;1;24;215;Pque. Batlle, V. Dolores;3;1;57;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;2;3;35;70000;2;0;2;2;2;72037
2018008339;1;24;215;Pque. Batlle, V. Dolores;3;1;61;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;2;1;30;36000;2;0;2;2;2;68070
2018013825;1;24;215;Pque. Batlle, V. Dolores;3;1;65;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;44000
2018008217;1;24;215;Pque. Batlle, V. Dolores;3;2;68;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;5;0;6;0;1;10040;1;2;2;21040
2018013825;2;24;215;Pque. Batlle, V. Dolores;3;2;68;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;1;2;10;42000
2018045217;1;24;215;Pque. Batlle, V. Dolores;3;1;68;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;84850
2018021653;1;24;215;Pque. Batlle, V. Dolores;3;2;69;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;24000
2018051915;1;24;215;Pque. Batlle, V. Dolores;3;2;70;2;1;2;4;0;0;0;0;0;0;0;5;1;2;0;1;2;0;0;0;0;2;0;1;2;10;38500
2018040465;1;24;215;Pque. Batlle, V. Dolores;3;1;74;2;1;2;1;1;1;2;0;2;0;1;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;35000
2018044855;1;24;215;Pque. Batlle, V. Dolores;3;2;76;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;2;0;0;0;0;2;0;1;2;10;18200
2018044855;2;24;215;Pque. Batlle, V. Dolores;3;1;76;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;0;2;0;1;2;10;28000
2018021653;2;24;215;Pque. Batlle, V. Dolores;3;1;78;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;1;2;10;55000
2018022532;4;24;216;Pque. Batlle, V. Dolores;4;2;11;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018030361;4;24;216;Pque. Batlle, V. Dolores;4;1;11;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018030361;3;24;216;Pque. Batlle, V. Dolores;4;2;13;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018048529;2;24;216;Pque. Batlle, V. Dolores;4;1;13;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018049042;3;24;216;Pque. Batlle, V. Dolores;4;1;13;1;2;2;4;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018022532;3;24;216;Pque. Batlle, V. Dolores;4;1;16;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018038808;2;24;216;Pque. Batlle, V. Dolores;4;2;19;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018027868;2;24;216;Pque. Batlle, V. Dolores;4;2;20;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018013967;4;24;216;Pque. Batlle, V. Dolores;4;1;21;1;2;2;1;1;2;2;0;2;0;1;0;1;2;0;1;1;1;0;48;17000;2;0;2;2;2;19238
2018046891;3;24;216;Pque. Batlle, V. Dolores;4;2;21;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018000412;3;24;216;Pque. Batlle, V. Dolores;4;2;23;2;1;2;1;1;1;2;0;2;0;2;0;1;0;0;1;2;0;0;0;0;2;0;2;2;6;0
2018046891;4;24;216;Pque. Batlle, V. Dolores;4;2;23;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018000412;4;24;216;Pque. Batlle, V. Dolores;4;1;25;2;2;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;6;0;15;0;1;1000;2;2;2;1000
2018025594;3;24;216;Pque. Batlle, V. Dolores;4;2;25;2;1;2;1;2;0;1;1;2;0;2;0;1;1;0;1;1;4;0;50;0;1;40000;2;2;2;48037
2018002856;1;24;216;Pque. Batlle, V. Dolores;4;1;28;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;1;1;0;48;23000;2;0;2;2;2;28024
2018002856;2;24;216;Pque. Batlle, V. Dolores;4;2;28;2;1;2;2;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;40;18000;2;0;2;2;2;20024
2018024733;1;24;216;Pque. Batlle, V. Dolores;4;1;29;1;2;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;20;0;1;10000;2;2;2;10000
2018025594;2;24;216;Pque. Batlle, V. Dolores;4;2;29;2;1;2;1;2;0;1;1;2;0;3;0;1;0;0;1;1;4;0;40;0;1;40000;2;2;2;48037
2018025594;1;24;216;Pque. Batlle, V. Dolores;4;2;30;2;1;2;1;2;0;1;1;2;0;3;5;1;1;0;1;1;1;0;42;25000;2;0;2;2;2;27632
2018041255;1;24;216;Pque. Batlle, V. Dolores;4;2;31;2;1;2;1;1;2;2;0;2;0;3;5;1;1;0;1;1;2;3;40;30779;2;0;2;2;2;43717
2018002766;2;24;216;Pque. Batlle, V. Dolores;4;2;32;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;22000;2;0;2;2;2;35958
2018018480;1;24;216;Pque. Batlle, V. Dolores;4;1;33;2;2;1;4;0;0;0;0;0;0;0;3;1;0;0;1;1;1;0;38;55000;2;0;2;2;2;72238
2018057089;3;24;216;Pque. Batlle, V. Dolores;4;2;34;2;1;2;1;1;1;2;0;2;0;3;0;1;0;0;1;1;1;0;40;18000;2;0;2;2;2;29458
2018013967;2;24;216;Pque. Batlle, V. Dolores;4;1;35;1;2;2;3;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;24;10000;2;0;2;2;2;12238
2018042526;2;24;216;Pque. Batlle, V. Dolores;4;2;36;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;45000;2;0;2;2;2;47037
2018013967;3;24;216;Pque. Batlle, V. Dolores;4;2;38;1;2;2;4;0;0;0;0;0;0;0;0;1;2;0;1;2;0;0;0;0;1;2000;2;2;4;2000
2018022532;2;24;216;Pque. Batlle, V. Dolores;4;2;38;2;1;2;1;1;1;2;0;2;0;3;0;1;0;0;1;1;2;3;32;28500;2;0;2;2;2;30570
2018007955;1;24;216;Pque. Batlle, V. Dolores;4;2;39;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;2;1;40;113000;2;0;2;2;2;121441
2018042526;1;24;216;Pque. Batlle, V. Dolores;4;1;40;2;1;2;4;0;0;0;0;0;0;0;5;1;1;0;1;1;1;0;40;47500;2;0;2;2;2;49537
2018037430;1;24;216;Pque. Batlle, V. Dolores;4;2;41;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;24;19000;2;0;2;2;2;21013
2018048529;1;24;216;Pque. Batlle, V. Dolores;4;2;41;2;1;2;1;1;1;2;0;2;0;1;5;1;0;0;1;1;1;0;20;45000;1;0;2;2;2;119820
2018003006;3;24;216;Pque. Batlle, V. Dolores;4;2;44;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;60000;2;0;2;2;2;62024
2018030361;1;24;216;Pque. Batlle, V. Dolores;4;2;44;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;45;90000;2;0;2;2;2;97070
2018027868;1;24;216;Pque. Batlle, V. Dolores;4;2;45;2;1;2;1;1;1;1;2;2;0;1;1;1;0;0;1;2;2;3;40;34000;2;0;2;2;2;38026
2018030361;2;24;216;Pque. Batlle, V. Dolores;4;1;45;2;1;2;4;0;0;0;0;0;0;0;0;1;1;0;1;1;2;3;40;75000;2;0;2;2;2;77070
2018000412;1;24;216;Pque. Batlle, V. Dolores;4;2;50;2;1;2;4;0;0;0;0;0;0;0;1;1;0;0;1;1;2;3;40;43000;2;0;2;1;2;53857
2018046891;1;24;216;Pque. Batlle, V. Dolores;4;2;50;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;2;3;32;31000;2;0;2;2;2;33021
2018049042;2;24;216;Pque. Batlle, V. Dolores;4;2;50;1;2;2;4;0;0;0;0;0;0;0;0;1;1;0;1;2;7;0;24;0;2;0;2;2;2;3800
2018046891;2;24;216;Pque. Batlle, V. Dolores;4;1;52;2;1;2;1;1;1;2;0;2;0;3;0;1;0;0;1;1;2;3;2;15000;2;0;2;2;2;30021
2018038808;1;24;216;Pque. Batlle, V. Dolores;4;2;53;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;1;0;35;69000;2;0;2;1;2;81107
2018037026;1;24;216;Pque. Batlle, V. Dolores;4;2;55;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;1;1;0;30;5000;1;5000;2;1;2;15800
2018049042;1;24;216;Pque. Batlle, V. Dolores;4;1;55;1;2;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;6;0;48;0;1;14000;2;2;2;14000
2018039738;1;24;216;Pque. Batlle, V. Dolores;4;2;57;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;50;0;1;185000;2;2;2;186958
2018048357;1;24;216;Pque. Batlle, V. Dolores;4;2;58;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;2;1;30;80000;2;0;2;2;2;109957
2018025053;2;24;216;Pque. Batlle, V. Dolores;4;2;62;2;1;2;4;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;44;39000;2;0;2;2;2;60958
2018029820;1;24;216;Pque. Batlle, V. Dolores;4;2;62;2;1;2;4;0;0;0;0;0;0;0;5;1;1;0;1;1;1;0;35;25000;2;0;2;2;2;27238
2018025053;1;24;216;Pque. Batlle, V. Dolores;4;1;64;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;1;0;40;70000;2;0;1;2;2;120625
2018035197;1;24;216;Pque. Batlle, V. Dolores;4;2;67;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;2;0;0;0;0;2;0;1;2;10;20200
2018002766;1;24;216;Pque. Batlle, V. Dolores;4;2;68;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;35;45000;2;0;2;2;2;70958
